candidate_kind,candidate_id,source_event_id,substation_id,window_start,window_end,sample_count,expected_sample_count,coverage_rate,audit_status,exclusion_reason,fault_label,efd_possible,disturbance_count,fault_window_overlap,fixed_eval_window_overlap
candidate_normal,candidate_normal_s18_20150909,,18,2015-09-09 00:00:00,2015-09-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20151009,,18,2015-10-09 00:00:00,2015-10-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20151108,,18,2015-11-08 00:00:00,2015-11-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20151208,,18,2015-12-08 00:00:00,2015-12-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160107,,18,2016-01-07 00:00:00,2016-01-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160206,,18,2016-02-06 00:00:00,2016-02-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160307,,18,2016-03-07 00:00:00,2016-03-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160406,,18,2016-04-06 00:00:00,2016-04-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160506,,18,2016-05-06 00:00:00,2016-05-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160605,,18,2016-06-05 00:00:00,2016-06-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160705,,18,2016-07-05 00:00:00,2016-07-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160804,,18,2016-08-04 00:00:00,2016-08-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20160903,,18,2016-09-03 00:00:00,2016-09-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20161003,,18,2016-10-03 00:00:00,2016-10-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20161102,,18,2016-11-02 00:00:00,2016-11-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20161202,,18,2016-12-02 00:00:00,2016-12-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170101,,18,2017-01-01 00:00:00,2017-01-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170131,,18,2017-01-31 00:00:00,2017-02-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170302,,18,2017-03-02 00:00:00,2017-03-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170401,,18,2017-04-01 00:00:00,2017-04-08 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170501,,18,2017-05-01 00:00:00,2017-05-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170531,,18,2017-05-31 00:00:00,2017-06-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170630,,18,2017-06-30 00:00:00,2017-07-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170730,,18,2017-07-30 00:00:00,2017-08-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170829,,18,2017-08-29 00:00:00,2017-09-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20170928,,18,2017-09-28 00:00:00,2017-10-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20171028,,18,2017-10-28 00:00:00,2017-11-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20171127,,18,2017-11-27 00:00:00,2017-12-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20171227,,18,2017-12-27 00:00:00,2018-01-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180126,,18,2018-01-26 00:00:00,2018-02-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180225,,18,2018-02-25 00:00:00,2018-03-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180327,,18,2018-03-27 00:00:00,2018-04-03 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180426,,18,2018-04-26 00:00:00,2018-05-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180526,,18,2018-05-26 00:00:00,2018-06-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180625,,18,2018-06-25 00:00:00,2018-07-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180725,,18,2018-07-25 00:00:00,2018-08-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180824,,18,2018-08-24 00:00:00,2018-08-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20180923,,18,2018-09-23 00:00:00,2018-09-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20181023,,18,2018-10-23 00:00:00,2018-10-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20181122,,18,2018-11-22 00:00:00,2018-11-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20181222,,18,2018-12-22 00:00:00,2018-12-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190121,,18,2019-01-21 00:00:00,2019-01-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190220,,18,2019-02-20 00:00:00,2019-02-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190322,,18,2019-03-22 00:00:00,2019-03-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190421,,18,2019-04-21 00:00:00,2019-04-28 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|fault_window_overlap|fixed_eval_window_overlap|substation_quota_full,,,1.0,True,True
candidate_normal,candidate_normal_s18_20190521,,18,2019-05-21 00:00:00,2019-05-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190620,,18,2019-06-20 00:00:00,2019-06-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190720,,18,2019-07-20 00:00:00,2019-07-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190819,,18,2019-08-19 00:00:00,2019-08-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20190918,,18,2019-09-18 00:00:00,2019-09-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20191018,,18,2019-10-18 00:00:00,2019-10-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20191117,,18,2019-11-17 00:00:00,2019-11-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20191217,,18,2019-12-17 00:00:00,2019-12-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200116,,18,2020-01-16 00:00:00,2020-01-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200215,,18,2020-02-15 00:00:00,2020-02-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200316,,18,2020-03-16 00:00:00,2020-03-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200415,,18,2020-04-15 00:00:00,2020-04-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200515,,18,2020-05-15 00:00:00,2020-05-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200614,,18,2020-06-14 00:00:00,2020-06-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s18_20200714,,18,2020-07-14 00:00:00,2020-07-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160223,,19,2016-02-23 00:00:00,2016-03-01 00:00:00,961,1008,0.9533730158730159,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160324,,19,2016-03-24 00:00:00,2016-03-31 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160423,,19,2016-04-23 00:00:00,2016-04-30 00:00:00,998,1008,0.9900793650793651,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160523,,19,2016-05-23 00:00:00,2016-05-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160622,,19,2016-06-22 00:00:00,2016-06-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160722,,19,2016-07-22 00:00:00,2016-07-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160821,,19,2016-08-21 00:00:00,2016-08-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20160920,,19,2016-09-20 00:00:00,2016-09-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20161020,,19,2016-10-20 00:00:00,2016-10-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20161119,,19,2016-11-19 00:00:00,2016-11-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20161219,,19,2016-12-19 00:00:00,2016-12-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170118,,19,2017-01-18 00:00:00,2017-01-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170217,,19,2017-02-17 00:00:00,2017-02-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170319,,19,2017-03-19 00:00:00,2017-03-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170418,,19,2017-04-18 00:00:00,2017-04-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170518,,19,2017-05-18 00:00:00,2017-05-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170617,,19,2017-06-17 00:00:00,2017-06-24 00:00:00,1008,1008,1.0,excluded,fixed_eval_window_overlap|substation_quota_full,,,0.0,False,True
candidate_normal,candidate_normal_s19_20170717,,19,2017-07-17 00:00:00,2017-07-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170816,,19,2017-08-16 00:00:00,2017-08-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20170915,,19,2017-09-15 00:00:00,2017-09-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20171015,,19,2017-10-15 00:00:00,2017-10-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20171114,,19,2017-11-14 00:00:00,2017-11-21 00:00:00,25,1008,0.0248015873015873,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20171214,,19,2017-12-14 00:00:00,2017-12-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180113,,19,2018-01-13 00:00:00,2018-01-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180212,,19,2018-02-12 00:00:00,2018-02-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180314,,19,2018-03-14 00:00:00,2018-03-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180413,,19,2018-04-13 00:00:00,2018-04-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180513,,19,2018-05-13 00:00:00,2018-05-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180612,,19,2018-06-12 00:00:00,2018-06-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180712,,19,2018-07-12 00:00:00,2018-07-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180811,,19,2018-08-11 00:00:00,2018-08-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20180910,,19,2018-09-10 00:00:00,2018-09-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20181010,,19,2018-10-10 00:00:00,2018-10-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20181109,,19,2018-11-09 00:00:00,2018-11-16 00:00:00,1008,1008,1.0,excluded,fault_window_overlap|substation_quota_full,,,0.0,True,False
candidate_normal,candidate_normal_s19_20181209,,19,2018-12-09 00:00:00,2018-12-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190108,,19,2019-01-08 00:00:00,2019-01-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190207,,19,2019-02-07 00:00:00,2019-02-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190309,,19,2019-03-09 00:00:00,2019-03-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190408,,19,2019-04-08 00:00:00,2019-04-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190508,,19,2019-05-08 00:00:00,2019-05-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190607,,19,2019-06-07 00:00:00,2019-06-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190707,,19,2019-07-07 00:00:00,2019-07-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190806,,19,2019-08-06 00:00:00,2019-08-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20190905,,19,2019-09-05 00:00:00,2019-09-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20191005,,19,2019-10-05 00:00:00,2019-10-12 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,2.0,False,False
candidate_normal,candidate_normal_s19_20191104,,19,2019-11-04 00:00:00,2019-11-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20191204,,19,2019-12-04 00:00:00,2019-12-11 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|substation_quota_full,,,2.0,False,False
candidate_normal,candidate_normal_s19_20200103,,19,2020-01-03 00:00:00,2020-01-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20200202,,19,2020-02-02 00:00:00,2020-02-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20200303,,19,2020-03-03 00:00:00,2020-03-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20200402,,19,2020-04-02 00:00:00,2020-04-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20200502,,19,2020-05-02 00:00:00,2020-05-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20200601,,19,2020-06-01 00:00:00,2020-06-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s19_20200701,,19,2020-07-01 00:00:00,2020-07-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20150911,,20,2015-09-11 00:00:00,2015-09-18 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s20_20151011,,20,2015-10-11 00:00:00,2015-10-18 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s20_20151110,,20,2015-11-10 00:00:00,2015-11-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20151210,,20,2015-12-10 00:00:00,2015-12-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20160109,,20,2016-01-09 00:00:00,2016-01-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20160208,,20,2016-02-08 00:00:00,2016-02-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20160309,,20,2016-03-09 00:00:00,2016-03-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20160408,,20,2016-04-08 00:00:00,2016-04-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s20_20160508,,20,2016-05-08 00:00:00,2016-05-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
